1,0,1,35,29,0.59,0.177526261,14.2
1,1,0,41,35,0.23,0.148302609,11.3
1,1,0,35,31,0.59,0.127418,14.9
1,0,1,38,29,0.23,0.222679043,10.8
0,1,0,35,27,0.32,0.206597826,1.44
1,1,0,26,25,0.68,0.12939,20.7
0,1,0,38,33,0.32,0.203127304,1.11
1,0,1,38,35,0.23,0.213298696,12.6
0,1,0,32,33,0.32,0.213651652,1.327
0,1,0,29,35,0.32,0.221388,1.25
0,0,1,38,33,0.59,0.244769478,0.84
1,1,0,26,33,0.5,0.125609739,25
